property,most_recent,six_month,one_year,five_year
Benzene(vol%),0.48,0.49,0.44,0.47
Toluene(vol%),1.44,1.43,1.35,1.43
Ethylbenzene(vol%),0.3,0.31,0.28,0.25
Xylenes(vol%),1.51,1.55,1.47,1.45
