property,most_recent,six_month,one_year,five_year
Benzene(vol%),0.1,0.14,0.12,0.13
Toluene(vol%),0.3,0.43,0.38,0.43
Ethylbenzene(vol%),0.15,0.17,0.16,0.15
Xylenes(vol%),0.57,0.69,0.65,0.72
