property,most_recent,six_month,one_year,five_year
Benzene(vol%),0.23,0.28,0.28,0.25
Toluene(vol%),0.77,0.93,0.89,0.82
Ethylbenzene(vol%),0.22,0.23,0.22,0.21
Xylenes(vol%),1.05,1.17,1.13,1.04
