property,most_recent,six_month,one_year,five_year
Benzene(vol%),0.06,0.05,0.06,0.08
Toluene(vol%),0.19,0.17,0.19,0.21
Ethylbenzene(vol%),0.11,0.1,0.1,0.1
Xylenes(vol%),0.34,0.33,0.33,0.33
