property,most_recent,six_month,one_year,five_year
Benzene(vol%),0.07,0.07,0.08,0.08
Toluene(vol%),0.21,0.23,0.23,0.22
Ethylbenzene(vol%),0.15,0.16,0.16,0.14
Xylenes(vol%),0.42,0.42,0.43,0.38
