property,most_recent,six_month,one_year,five_year
Benzene(vol%),0.35,0.32,0.32,0.26
Toluene(vol%),0.68,0.62,0.6,0.52
Ethylbenzene(vol%),0.43,0.4,0.39,0.3
Xylenes(vol%),0.64,0.59,0.58,0.56
