property,most_recent,six_month,one_year,five_year
Benzene(vol%),0.14,0.14,0.16,0.16
Toluene(vol%),0.33,0.29,0.33,0.33
Ethylbenzene(vol%),0.1,0.1,0.11,0.1
Xylenes(vol%),0.45,0.41,0.45,0.4
