property,most_recent,six_month,one_year,five_year
Density(kg/m³),933.2,931.4,929.7,929.0
Gravity(°API),20.0,20.3,20.6,20.7
Sulphur(wt%),2.60,2.54,2.47,2.5
MicroCarbonResidue(wt%),6.80,6.46,6.31,6.42
Sediment(ppmw),---,108.0,75.0,78.0
TotalAcidNumber(mgKOH/g),1.57,1.66,1.61,1.73
Salt(ptb),---,1.7,1.9,2.2
Nickel(mg/kg),38.7,39.7,40.2,41.4
Vanadium(mg/kg),105.0,106.0,107.2,108.4
