property,most_recent,six_month,one_year,five_year
Density(kg/m³),921.6,927.1,922.9,923.2
Gravity(°API),21.9,21.0,21.7,21.6
Sulphur(wt%),3.69,3.92,3.8,3.81
MicroCarbonResidue(wt%),10.0,10.26,10.08,10.15
Sediment(ppmw),88.0,131.0,116.0,134.0
TotalAcidNumber(mgKOH/g),1.55,1.78,1.7,1.77
Salt(ptb),5.6,4.1,4.4,5.3
Nickel(mg/kg),58.4,62.2,62.4,60.9
Vanadium(mg/kg),155.0,162.9,162.2,157.3
