property,most_recent,six_month,one_year,five_year
Density(kg/m³),923.6,930.4,928.5,927.6
Gravity(°API),21.6,20.5,20.8,20.9
Sulphur(wt%),3.24,3.09,3.08,3.03
MicroCarbonResidue(wt%),9.4,10.19,10.12,10.5
Sediment(ppmw),322.0,329.0,320.0,331.0
TotalAcidNumber(mgKOH/g),0.89,0.9,0.86,0.91
Salt(ptb),19.6,14.8,12.3,10.7
Nickel(mg/kg),46.8,46.8,47.9,48.5
Vanadium(mg/kg),111.0,108.4,110.2,109.1
