property,most_recent,six_month,one_year,five_year
Density(kg/m³),932.8,930.9,933.7,935.2
Gravity(°API),20.1,20.4,19.9,19.7
Sulphur(wt%),2.9,2.84,2.87,3.03
MicroCarbonResidue(wt%),7.1,6.86,6.99,7.54
Sediment(ppmw),219.0,195.0,170.0,130.0
TotalAcidNumber(mgKOH/g),1.31,1.3,1.33,1.4
Salt(ptb),3.7,2.8,2.8,3.2
Nickel(mg/kg),44.5,42.6,44.1,49.9
Vanadium(mg/kg),121.0,116.7,119.4,134.3
