property,most_recent,six_month,one_year,five_year
C3-(vol%),0.32,0.27,0.32,0.35
iC4iso-Butane(vol%),0.86,0.72,0.82,0.99
nC4n-Butane(vol%),2.68,2.4,2.59,2.86
iC5iso-Pentane(vol%),2.18,3.07,2.27,1.94
nC5n-Pentane(vol%),2.67,3.62,2.75,2.42
C6Hexanes(vol%),6.5,7.27,6.26,5.75
C7Heptanes(vol%),6.37,6.46,5.81,5.99
C8Octanes(vol%),6.2,5.81,5.55,5.18
C9Nonanes(vol%),4.35,3.93,3.94,3.75
C10Decanes(vol%),2.16,1.96,1.94,2.13
