property,most_recent,six_month,one_year,five_year
C3-(vol%),0.14,0.1,0.11,0.09
iC4iso-Butane(vol%),1.01,0.81,0.88,0.91
nC4n-Butane(vol%),2.27,1.79,1.8,1.9
iC5iso-Pentane(vol%),2.64,2.46,2.39,2.28
nC5n-Pentane(vol%),2.95,2.75,2.63,2.5
C6Hexanes(vol%),4.51,4.08,4.07,3.64
C7Heptanes(vol%),3.49,3.03,3.17,2.96
C8Octanes(vol%),2.98,2.39,2.51,2.1
C9Nonanes(vol%),2.08,1.67,1.76,1.44
C10Decanes(vol%),1.04,0.89,0.93,0.89
