property,most_recent,six_month,one_year,five_year
C3-(vol%),0.22,0.15,0.17,0.26
iC4iso-Butane(vol%),0.58,0.58,0.6,0.67
nC4n-Butane(vol%),2.73,2.73,2.76,2.91
iC5iso-Pentane(vol%),6.71,11.43,10.47,9.36
nC5n-Pentane(vol%),7.69,12.84,11.79,10.68
C6Hexanes(vol%),11.15,13.72,12.93,12.69
C7Heptanes(vol%),12.84,12.64,12.38,12.43
C8Octanes(vol%),14.38,11.52,11.75,12.22
C9Nonanes(vol%),8.47,6.58,6.96,7.46
C10Decanes(vol%),6.67,5.38,5.73,6.1
