property,most_recent,six_month,one_year,five_year
C3-(vol%),0.36,0.33,0.36,0.36
iC4iso-Butane(vol%),0.78,0.82,0.88,0.96
nC4n-Butane(vol%),2.67,2.78,2.99,3.26
iC5iso-Pentane(vol%),1.33,1.27,1.29,1.26
nC5n-Pentane(vol%),1.7,1.64,1.65,1.58
C6Hexanes(vol%),5.8,5.73,5.74,5.5
C7Heptanes(vol%),5.72,5.76,5.74,5.48
C8Octanes(vol%),6.07,6.17,6.11,5.81
C9Nonanes(vol%),4.8,5.15,5.13,4.68
C10Decanes(vol%),2.52,2.79,2.8,2.51
