property,most_recent,six_month,one_year,five_year
C3-(vol%),0.04,0.03,0.02,0.03
iC4iso-Butane(vol%),0.51,0.57,0.46,0.51
nC4n-Butane(vol%),3.12,2.97,2.83,2.6
iC5iso-Pentane(vol%),25.81,24.77,25.27,25.0
nC5n-Pentane(vol%),27.63,27.34,27.52,26.72
C6Hexanes(vol%),19.77,19.84,20.1,19.8
C7Heptanes(vol%),12.78,13.05,12.54,12.63
C8Octanes(vol%),5.93,5.79,5.4,6.15
C9Nonanes(vol%),1.86,1.64,1.55,2.04
C10Decanes(vol%),1.29,1.59,1.62,1.94
