property,most_recent,six_month,one_year,five_year
C3-(vol%),0.24,0.23,0.29,0.33
iC4iso-Butane(vol%),1.39,0.92,1.01,1.36
nC4n-Butane(vol%),2.94,2.35,2.45,2.94
iC5iso-Pentane(vol%),2.23,3.72,3.57,2.24
nC5n-Pentane(vol%),2.34,4.27,4.06,2.42
C6Hexanes(vol%),4.92,8.28,7.75,5.25
C7Heptanes(vol%),5.09,7.53,7.03,5.26
C8Octanes(vol%),5.04,6.72,6.23,5.05
C9Nonanes(vol%),3.82,4.31,4.33,3.99
C10Decanes(vol%),1.97,2.26,2.17,1.86
