property,most_recent,six_month,one_year,five_year
C3-(vol%),0.39,0.39,0.45,0.49
iC4iso-Butane(vol%),0.9,0.9,1.24,1.29
nC4n-Butane(vol%),2.46,2.46,3.1,3.15
iC5iso-Pentane(vol%),1.47,1.47,1.12,1.15
nC5n-Pentane(vol%),2.05,2.05,1.65,1.66
C6Hexanes(vol%),5.96,5.96,5.3,5.2
C7Heptanes(vol%),7.86,7.86,7.39,7.18
C8Octanes(vol%),8.28,8.28,7.65,7.57
C9Nonanes(vol%),7.31,7.31,7.24,6.8
C10Decanes(vol%),3.98,3.98,3.62,3.37
