property,most_recent,six_month,one_year,five_year
C3-(vol%),0.12,0.08,0.09,0.08
iC4iso-Butane(vol%),0.68,0.51,0.49,0.43
nC4n-Butane(vol%),1.68,1.32,1.33,1.17
iC5iso-Pentane(vol%),3.45,3.1,3.3,3.26
nC5n-Pentane(vol%),3.91,3.51,3.66,3.59
C6Hexanes(vol%),5.68,5.22,5.32,5.1
C7Heptanes(vol%),3.93,3.6,3.69,3.45
C8Octanes(vol%),2.7,2.43,2.55,2.47
C9Nonanes(vol%),1.57,1.55,1.57,1.53
C10Decanes(vol%),0.82,0.85,0.83,0.79
