property,most_recent,six_month,one_year,five_year
C3-(vol%),0.3,0.25,0.27,0.29
iC4iso-Butane(vol%),1.79,1.42,1.58,1.94
nC4n-Butane(vol%),4.64,3.42,3.45,3.73
iC5iso-Pentane(vol%),1.57,2.0,1.69,1.21
nC5n-Pentane(vol%),1.72,2.15,1.86,1.41
C6Hexanes(vol%),4.51,4.77,4.52,4.18
C7Heptanes(vol%),5.48,5.42,5.35,5.33
C8Octanes(vol%),5.56,5.44,5.4,5.42
C9Nonanes(vol%),4.84,4.78,4.66,4.7
C10Decanes(vol%),2.14,2.26,2.2,2.23
