property,most_recent,six_month,one_year,five_year
C3-(vol%),0.33,0.34,0.35,0.37
iC4iso-Butane(vol%),1.58,1.29,1.41,1.36
nC4n-Butane(vol%),3.12,2.9,3.04,3.14
iC5iso-Pentane(vol%),2.12,1.85,1.75,1.62
nC5n-Pentane(vol%),2.54,2.28,2.17,2.07
C6Hexanes(vol%),5.51,5.65,5.37,5.23
C7Heptanes(vol%),5.94,6.41,6.14,6.31
C8Octanes(vol%),5.79,6.3,6.11,5.54
C9Nonanes(vol%),4.52,4.88,4.82,4.25
C10Decanes(vol%),2.21,2.41,2.32,2.38
