property,most_recent,six_month,one_year,five_year
C3-(vol%),0.02,0.12,0.13,0.15
iC4iso-Butane(vol%),0.07,0.16,0.16,0.2
nC4n-Butane(vol%),0.3,0.53,0.52,0.6
iC5iso-Pentane(vol%),1.13,1.48,1.44,1.56
nC5n-Pentane(vol%),1.17,1.45,1.41,1.5
C6Hexanes(vol%),2.75,3.05,2.99,3.11
C7Heptanes(vol%),2.75,2.94,2.92,2.97
C8Octanes(vol%),3.32,3.47,3.41,3.36
C9Nonanes(vol%),2.9,3.09,2.98,2.95
C10Decanes(vol%),1.53,1.6,1.56,1.49
