property,most_recent,six_month,one_year,five_year
C3-(vol%),0.09,0.08,0.08,0.09
iC4iso-Butane(vol%),0.72,0.64,0.61,0.69
nC4n-Butane(vol%),1.61,1.42,1.3,1.48
iC5iso-Pentane(vol%),1.43,1.3,1.44,1.0
nC5n-Pentane(vol%),1.5,1.35,1.51,1.05
C6Hexanes(vol%),2.8,2.68,2.94,2.46
C7Heptanes(vol%),2.7,2.63,2.84,2.63
C8Octanes(vol%),3.05,3.05,3.18,3.06
C9Nonanes(vol%),2.79,2.92,2.9,2.89
C10Decanes(vol%),1.45,1.62,1.6,1.62
