property,most_recent,six_month,one_year,five_year
C3-(vol%),0.41,0.34,0.41,0.48
iC4iso-Butane(vol%),1.42,1.13,1.17,1.23
nC4n-Butane(vol%),3.28,2.83,2.96,2.98
iC5iso-Pentane(vol%),2.29,2.37,2.21,1.64
nC5n-Pentane(vol%),2.85,2.99,2.89,2.24
C6Hexanes(vol%),6.29,6.72,6.7,5.87
C7Heptanes(vol%),6.89,7.14,7.22,6.69
C8Octanes(vol%),6.89,6.99,7.14,6.87
C9Nonanes(vol%),5.29,5.41,5.59,5.54
C10Decanes(vol%),3.06,3.08,3.12,3.02
