property,most_recent,six_month,one_year,five_year
C3-(vol%),0.49,0.52,0.53,0.53
iC4iso-Butane(vol%),1.02,1.07,1.11,1.23
nC4n-Butane(vol%),2.7,2.84,2.89,3.09
iC5iso-Pentane(vol%),1.61,1.98,1.99,1.74
nC5n-Pentane(vol%),2.18,2.54,2.54,2.29
C6Hexanes(vol%),6.3,6.98,6.93,6.33
C7Heptanes(vol%),7.37,8.12,7.99,7.6
C8Octanes(vol%),7.5,7.98,7.73,6.67
C9Nonanes(vol%),5.49,5.72,5.54,4.78
C10Decanes(vol%),2.73,2.82,2.73,2.65
